profile_id,manufacturer,model_family,instrument_class,capability_id,label_ko,category,operation,scpi,response_type,unit,risk_level,scope,verification,parameters_json,source_ids,note_ko
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,waveform.pulse.width,펄스 폭,waveform,query,SOUR{channel}:FUNC:PULS:WIDT?,float,s,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""maximum"":1000000.0,""minimum"":1.6e-08,""name"":""value"",""type"":""float"",""unit"":""s""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,waveform.pulse.duty_cycle,펄스 듀티비,waveform,set,SOUR{channel}:FUNC:PULS:DCYC {value},,%,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""maximum"":100,""minimum"":0,""name"":""value"",""type"":""float"",""unit"":""%""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,waveform.pulse.duty_cycle,펄스 듀티비,waveform,query,SOUR{channel}:FUNC:PULS:DCYC?,float,%,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""maximum"":100,""minimum"":0,""name"":""value"",""type"":""float"",""unit"":""%""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,waveform.pulse.transition,펄스 상승·하강 시간,waveform,set,SOUR{channel}:FUNC:PULS:TRAN:BOTH {value},,s,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""maximum"":1e-06,""minimum"":8.4e-09,""name"":""value"",""type"":""float"",""unit"":""s""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,waveform.pulse.transition,펄스 상승·하강 시간,waveform,query,SOUR{channel}:FUNC:PULS:TRAN?,float,s,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""maximum"":1e-06,""minimum"":8.4e-09,""name"":""value"",""type"":""float"",""unit"":""s""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,output.state,채널 출력 ON/OFF,output,set,OUTP{channel} {state},,,high,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,output.state,채널 출력 ON/OFF,output,query,OUTP{channel}?,boolean,,high,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,output.load,예상 부하 임피던스,output,set,OUTP{channel}:LOAD {value},,Ohm,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""name"":""value"",""type"":""float_or_string"",""unit"":""Ohm""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,output.load,예상 부하 임피던스,output,query,OUTP{channel}:LOAD?,float_or_string,Ohm,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""name"":""value"",""type"":""float_or_string"",""unit"":""Ohm""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,burst.state,Burst ON/OFF,burst,set,SOUR{channel}:BURS:STAT {state},,,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,burst.state,Burst ON/OFF,burst,query,SOUR{channel}:BURS:STAT?,boolean,,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,burst.mode,Burst 모드,burst,set,SOUR{channel}:BURS:MODE {mode},,,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""choices"":[""TRIG"",""TRIGGERED"",""GAT"",""GATED""],""name"":""mode"",""type"":""enum""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,burst.mode,Burst 모드,burst,query,SOUR{channel}:BURS:MODE?,string,,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""choices"":[""TRIG"",""TRIGGERED"",""GAT"",""GATED""],""name"":""mode"",""type"":""enum""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,burst.period,Burst 주기,burst,set,SOUR{channel}:BURS:INT:PER {value},,s,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""maximum"":8000,""minimum"":1e-06,""name"":""value"",""type"":""float"",""unit"":""s""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,burst.period,Burst 주기,burst,query,SOUR{channel}:BURS:INT:PER?,float,s,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""maximum"":8000,""minimum"":1e-06,""name"":""value"",""type"":""float"",""unit"":""s""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,burst.cycles,Burst 사이클 수,burst,set,SOUR{channel}:BURS:NCYC {value},,,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""maximum"":99999,""minimum"":1,""name"":""value"",""type"":""integer""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,burst.cycles,Burst 사이클 수,burst,query,SOUR{channel}:BURS:NCYC?,integer,,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""maximum"":99999,""minimum"":1,""name"":""value"",""type"":""integer""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,arb.waveform.select,ARB 파형 선택,arb,set,SOUR{channel}:FUNC:ARB {name},,,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""name"":""name"",""type"":""string""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,arb.waveform.select,ARB 파형 선택,arb,query,SOUR{channel}:FUNC:ARB?,string,,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""name"":""name"",""type"":""string""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,arb.advance.mode,ARB 진행 방식,arb,set,SOUR{channel}:FUNC:ARB:ADV {mode},,,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""choices"":[""TRIG"",""TRIGGER"",""SRAT"",""SRATE""],""name"":""mode"",""type"":""enum""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,arb.advance.mode,ARB 진행 방식,arb,query,SOUR{channel}:FUNC:ARB:ADV?,string,,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""choices"":[""TRIG"",""TRIGGER"",""SRAT"",""SRATE""],""name"":""mode"",""type"":""enum""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,arb.filter,ARB 필터,arb,set,SOUR{channel}:FUNC:ARB:FILT {mode},,,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""choices"":[""NORM"",""NORMAL"",""STEP"",""OFF""],""name"":""mode"",""type"":""enum""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,arb.filter,ARB 필터,arb,query,SOUR{channel}:FUNC:ARB:FILT?,string,,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""choices"":[""NORM"",""NORMAL"",""STEP"",""OFF""],""name"":""mode"",""type"":""enum""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,arb.sample_rate,ARB 샘플레이트,arb,set,SOUR{channel}:FUNC:ARB:SRAT {value},,Sa/s,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""maximum"":250000000.0,""minimum"":1e-06,""name"":""value"",""type"":""float"",""unit"":""Sa/s""}]",pymeasure_agilent_33500,
keysight_33500_series,Keysight / Agilent,33500 Series,function_arbitrary_waveform_generator,arb.sample_rate,ARB 샘플레이트,arb,query,SOUR{channel}:FUNC:ARB:SRAT?,float,Sa/s,low,channel,source_code_confirmed,"[{""maximum"":2,""minimum"":1,""name"":""channel"",""type"":""integer""},{""maximum"":250000000.0,""minimum"":1e-06,""name"":""value"",""type"":""float"",""unit"":""Sa/s""}]",pymeasure_agilent_33500,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,dmm.sense.function,측정 기능,measurement,set,SENSe:FUNCtion {function},,,low,,project_driver_confirmed,"[{""choices"":[""\""VOLT\"""",""\""VOLT:AC\"""",""\""CURR\"""",""\""CURR:AC\"""",""\""RES\"""",""\""FRES\""""],""name"":""function"",""type"":""enum""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,dmm.sense.function,측정 기능,measurement,query,SENSe:FUNCtion?,string,,low,,project_driver_confirmed,"[{""choices"":[""\""VOLT\"""",""\""VOLT:AC\"""",""\""CURR\"""",""\""CURR:AC\"""",""\""RES\"""",""\""FRES\""""],""name"":""function"",""type"":""enum""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,system.line_frequency,전원 주파수,system,query,SYSTem:LFRequency?,integer,Hz,low,,project_driver_confirmed,[],qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,dmm.range.dc_voltage,DC 전압 범위,measurement,set,SENSe:VOLTage:DC:RANGe {value},,V,low,,project_driver_confirmed,"[{""choices"":[""MIN"",""MAX"",""DEF""],""name"":""value"",""type"":""float_or_mnemonic"",""unit"":""V""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,dmm.range.dc_voltage,DC 전압 범위,measurement,query,SENSe:VOLTage:DC:RANGe?,float,V,low,,project_driver_confirmed,"[{""choices"":[""MIN"",""MAX"",""DEF""],""name"":""value"",""type"":""float_or_mnemonic"",""unit"":""V""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,dmm.resolution.dc_voltage,DC 전압 분해능,measurement,set,VOLT:DC:RES {value},,V,low,,project_driver_confirmed,"[{""choices"":[""MIN"",""MAX"",""DEF""],""name"":""value"",""type"":""float_or_mnemonic"",""unit"":""V""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,dmm.resolution.dc_voltage,DC 전압 분해능,measurement,query,SENSe:VOLTage:DC:RESolution?,float,V,low,,project_driver_confirmed,"[{""choices"":[""MIN"",""MAX"",""DEF""],""name"":""value"",""type"":""float_or_mnemonic"",""unit"":""V""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,dmm.nplc,적분시간 NPLC,measurement,set,SENSe:{sense_function}:NPLC {value},,NPLC,low,,project_driver_confirmed,"[{""name"":""sense_function"",""type"":""string""},{""name"":""value"",""type"":""float""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,dmm.nplc,적분시간 NPLC,measurement,query,SENSe:{sense_function}:NPLC?,float,NPLC,low,,project_driver_confirmed,"[{""name"":""sense_function"",""type"":""string""},{""name"":""value"",""type"":""float""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,trigger.count,트리거 횟수,trigger,set,TRIGger:COUNt {value},,,low,,project_driver_confirmed,"[{""choices"":[""MIN"",""MAX"",""DEF"",""INF""],""minimum"":1,""name"":""value"",""type"":""integer_or_mnemonic""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,trigger.count,트리거 횟수,trigger,query,TRIGger:COUNt?,float,,low,,project_driver_confirmed,"[{""choices"":[""MIN"",""MAX"",""DEF"",""INF""],""minimum"":1,""name"":""value"",""type"":""integer_or_mnemonic""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,trigger.delay,트리거 지연,trigger,set,TRIGger:DELay {value},,s,low,,project_driver_confirmed,"[{""choices"":[""MIN"",""MAX"",""DEF""],""maximum"":3600,""minimum"":0,""name"":""value"",""type"":""float_or_mnemonic"",""unit"":""s""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,trigger.delay,트리거 지연,trigger,query,TRIGger:DELay?,float,s,low,,project_driver_confirmed,"[{""choices"":[""MIN"",""MAX"",""DEF""],""maximum"":3600,""minimum"":0,""name"":""value"",""type"":""float_or_mnemonic"",""unit"":""s""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,trigger.delay.auto,자동 트리거 지연,trigger,set,TRIGger:DELay:AUTO {state},,,low,,project_driver_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,trigger.delay.auto,자동 트리거 지연,trigger,query,TRIGger:DELay:AUTO?,boolean,,low,,project_driver_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,trigger.slope,트리거 기울기,trigger,set,TRIGger:SLOPe {slope},,,low,,project_driver_confirmed,"[{""choices"":[""POS"",""NEG""],""name"":""slope"",""type"":""enum""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,trigger.slope,트리거 기울기,trigger,query,TRIGger:SLOPe?,string,,low,,project_driver_confirmed,"[{""choices"":[""POS"",""NEG""],""name"":""slope"",""type"":""enum""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,trigger.source,트리거 소스,trigger,set,TRIGger:SOURce {source},,,low,,project_driver_confirmed,"[{""choices"":[""IMM"",""EXT"",""BUS"",""INT""],""name"":""source"",""type"":""enum""}]",qcodes_keysight_344xxa,INT는 DIG 기능 또는 일부 모델에서만 지원.
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,trigger.source,트리거 소스,trigger,query,TRIGger:SOURce?,string,,low,,project_driver_confirmed,"[{""choices"":[""IMM"",""EXT"",""BUS"",""INT""],""name"":""source"",""type"":""enum""}]",qcodes_keysight_344xxa,INT는 DIG 기능 또는 일부 모델에서만 지원.
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,trigger.force,버스 트리거,trigger,execute,*TRG,,,low,,project_driver_confirmed,[],qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,sample.count,트리거당 샘플 수,sample,set,SAMPle:COUNt {value},,,low,,project_driver_confirmed,"[{""choices"":[""MIN"",""MAX"",""DEF""],""minimum"":1,""name"":""value"",""type"":""integer_or_mnemonic""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,sample.count,트리거당 샘플 수,sample,query,SAMPle:COUNt?,integer,,low,,project_driver_confirmed,"[{""choices"":[""MIN"",""MAX"",""DEF""],""minimum"":1,""name"":""value"",""type"":""integer_or_mnemonic""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,sample.pretrigger.count,프리트리거 샘플 수,sample,set,SAMPle:COUNt:PRETrigger {value},,,low,,project_driver_confirmed,"[{""choices"":[""MIN"",""MAX"",""DEF""],""minimum"":0,""name"":""value"",""type"":""integer_or_mnemonic""}]",qcodes_keysight_344xxa,DIG/MEM 옵션 및 모델별 최대값 차이.
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,sample.pretrigger.count,프리트리거 샘플 수,sample,query,SAMPle:COUNt:PRETrigger?,integer,,low,,project_driver_confirmed,"[{""choices"":[""MIN"",""MAX"",""DEF""],""minimum"":0,""name"":""value"",""type"":""integer_or_mnemonic""}]",qcodes_keysight_344xxa,DIG/MEM 옵션 및 모델별 최대값 차이.
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,sample.source,샘플 타이밍 소스,sample,set,SAMPle:SOURce {source},,,low,,project_driver_confirmed,"[{""choices"":[""IMM"",""TIM""],""name"":""source"",""type"":""enum""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,sample.source,샘플 타이밍 소스,sample,query,SAMPle:SOURce?,string,,low,,project_driver_confirmed,"[{""choices"":[""IMM"",""TIM""],""name"":""source"",""type"":""enum""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,sample.timer,샘플 타이머,sample,set,SAMPle:TIMer {value},,s,low,,project_driver_confirmed,"[{""choices"":[""MIN"",""MAX"",""DEF""],""maximum"":3600,""minimum"":0,""name"":""value"",""type"":""float_or_mnemonic"",""unit"":""s""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,sample.timer,샘플 타이머,sample,query,SAMPle:TIMer?,float,s,low,,project_driver_confirmed,"[{""choices"":[""MIN"",""MAX"",""DEF""],""maximum"":3600,""minimum"":0,""name"":""value"",""type"":""float_or_mnemonic"",""unit"":""s""}]",qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,measurement.initiate,측정 초기화·트리거 대기,measurement,execute,INIT,,,low,,project_driver_confirmed,[],qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,measurement.fetch,측정 메모리 읽기,measurement,query,FETCH?,float_array,,low,,project_driver_confirmed,[],qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,measurement.read,즉시 측정·읽기,measurement,query,READ?,float_array,,low,,project_driver_confirmed,[],qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,measurement.abort,측정 중단,measurement,execute,ABORt,,,low,,project_driver_confirmed,[],qcodes_keysight_344xxa,
keysight_344xxa_truevolt,Keysight,344xxA / Truevolt,digital_multimeter,system.reset,초기화,system,execute,*RST,,,medium,,project_driver_confirmed,[],qcodes_keysight_344xxa,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,display.autoscale,자동 스케일,display,execute,:AUT,,,medium,,live_hardware_source_confirmed,[],rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,display.clear,화면 지우기,display,execute,:CLE,,,low,,live_hardware_source_confirmed,[],rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,acquisition.run,연속 획득,acquisition,execute,:RUN,,,low,,live_hardware_source_confirmed,[],rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,acquisition.stop,획득 정지,acquisition,execute,:STOP,,,low,,live_hardware_source_confirmed,[],rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,acquisition.single,싱글 획득,acquisition,execute,:SING,,,low,,live_hardware_source_confirmed,[],rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,trigger.force,강제 트리거,trigger,execute,:TFOR,,,low,,live_hardware_source_confirmed,[],rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.bandwidth_limit,채널 대역 제한,channel,set,:CHAN{channel}:BWL {mode},,,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""choices"":[""20M"",""OFF""],""name"":""mode"",""type"":""enum""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.bandwidth_limit,채널 대역 제한,channel,query,:CHAN{channel}:BWL?,string,,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""choices"":[""20M"",""OFF""],""name"":""mode"",""type"":""enum""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.coupling,채널 커플링,channel,set,:CHAN{channel}:COUP {mode},,,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""name"":""mode"",""type"":""string""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.coupling,채널 커플링,channel,query,:CHAN{channel}:COUP?,string,,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""name"":""mode"",""type"":""string""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.display,채널 표시 ON/OFF,channel,set,:CHAN{channel}:DISP {state},,,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.display,채널 표시 ON/OFF,channel,query,:CHAN{channel}:DISP?,boolean,,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.invert,채널 반전,channel,set,:CHAN{channel}:INV {state},,,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.invert,채널 반전,channel,query,:CHAN{channel}:INV?,boolean,,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.probe_ratio,프로브 배율,channel,set,:CHAN{channel}:PROB {value},,,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""name"":""value"",""type"":""float""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.probe_ratio,프로브 배율,channel,query,:CHAN{channel}:PROB?,float,,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""name"":""value"",""type"":""float""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.range,채널 전체 전압 범위,channel,set,:CHAN{channel}:RANG {value},,V,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""name"":""value"",""type"":""float"",""unit"":""V""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.range,채널 전체 전압 범위,channel,query,:CHAN{channel}:RANG?,float,V,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""name"":""value"",""type"":""float"",""unit"":""V""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.scale,채널 V/div,channel,set,:CHAN{channel}:SCAL {value},,V/div,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""name"":""value"",""type"":""float"",""unit"":""V/div""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.scale,채널 V/div,channel,query,:CHAN{channel}:SCAL?,float,V/div,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""name"":""value"",""type"":""float"",""unit"":""V/div""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.offset,채널 Offset,channel,set,:CHAN{channel}:OFFS {value},,V,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""name"":""value"",""type"":""float"",""unit"":""V""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.offset,채널 Offset,channel,query,:CHAN{channel}:OFFS?,float,V,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""name"":""value"",""type"":""float"",""unit"":""V""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.units,채널 단위,channel,set,:CHAN{channel}:UNIT {unit},,,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""name"":""unit"",""type"":""string""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,channel.units,채널 단위,channel,query,:CHAN{channel}:UNIT?,string,,low,channel,live_hardware_source_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""channel"",""type"":""integer""},{""name"":""unit"",""type"":""string""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,timebase.mode,타임베이스 모드,timebase,set,:TIM:MODE {mode},,,low,,live_hardware_source_confirmed,"[{""name"":""mode"",""type"":""string""}]",rigol_ds1000z_driver,
